timestamp,x_RIGHT_SHOULDER,y_RIGHT_SHOULDER,z_RIGHT_SHOULDER,x_RIGHT_ELBOW,y_RIGHT_ELBOW,z_RIGHT_ELBOW,x_RIGHT_WRIST,y_RIGHT_WRIST,z_RIGHT_WRIST,x_RIGHT_HIP,y_RIGHT_HIP,z_RIGHT_HIP,choreo_results,choreo_pulse,choreo_push,choreo_regular,choreo_sexy_corners,prompts_pulse,prompts_push,prompts_regular,prompts_sexy_corners,angle_RIGHT_SHOULDER,angle_RIGHT_ELBOW
34.18,0.4609856605529785,0.3662823140621185,0.0049731824547052,0.4398449063301086,0.436348557472229,-0.0476773306727409,0.4190824925899505,0.4819948077201843,-0.1846122294664383,0.4732443392276764,0.5361804366111755,0.0001404617796652,1,1,0,0,0,0,0,0,1,135.82,39.26
34.2,0.461424171924591,0.3680004179477691,0.0129276365041732,0.4398775100708008,0.4369073212146759,-0.027790343388915,0.4190897047519684,0.4822344481945038,-0.145960196852684,0.4737978875637054,0.536797821521759,-0.0005683281342498,1,1,0,0,0,0,0,1,0,129.59,35.19
34.22,0.4617201387882232,0.3687175810337066,0.0121889514848589,0.4399892687797546,0.437053382396698,-0.0424513518810272,0.4191190302371979,0.4822864234447479,-0.1730289608240127,0.4741986691951751,0.5369905829429626,-0.0033120238222181,1,1,0,0,0,0,1,0,0,127.16,35.07
34.23,0.4619291722774505,0.3724787831306457,0.007681418210268,0.4402081966400146,0.4373087286949157,-0.0431522391736507,0.4192656874656677,0.4824160635471344,-0.1823185980319976,0.4741803705692291,0.5373988151550293,-0.0041435253806412,1,1,0,0,0,0,0,0,1,127.03,32.9
34.25,0.462109237909317,0.374304711818695,0.0027672699652612,0.4407239854335785,0.4374045133590698,-0.0471357554197311,0.4194837212562561,0.4825207591056824,-0.1863305419683456,0.4742238521575928,0.5376793146133423,-0.0038983118720352,1,1,0,0,0,0,0,1,0,131.07,34.77
34.27,0.4621384739875793,0.3767502605915069,-0.0118899680674076,0.4415444433689117,0.4377934336662292,-0.0588468685746192,0.4197815060615539,0.4829544425010681,-0.188278466463089,0.4742741584777832,0.5378040075302124,-0.0039126998744904,1,1,0,0,0,0,1,0,0,129.39,37.77
34.28,0.4621821343898773,0.3779977262020111,-0.0119967553764581,0.4421810209751129,0.4379873871803283,-0.0590685829520225,0.4199031889438629,0.48328498005867,-0.1871820986270904,0.4742936491966247,0.5382632613182068,-0.003849011613056,1,1,0,0,0,0,0,0,1,129.43,36.89
34.3,0.4621827006340027,0.3791371583938598,-0.0121771562844514,0.4425669610500335,0.4393500387668609,-0.0591764226555824,0.4199441969394684,0.4843746721744537,-0.1860146522521972,0.4742921888828277,0.5402646660804749,-0.0035977538209408,1,1,0,0,0,0,0,1,0,129.43,37.01
34.32,0.462181806564331,0.3795443773269653,-0.0119622135534882,0.4429029822349548,0.4396235048770904,-0.0593045428395271,0.4200118482112884,0.4845526814460754,-0.1869366914033889,0.4743076264858246,0.5402932167053223,-0.0033070077188313,1,1,0,0,0,0,1,0,0,129.01,42.81
34.33,0.4621438384056091,0.3797202110290527,-0.0135837998241186,0.4430903792381286,0.4395309388637543,-0.0588439181447029,0.4200774133205414,0.4847996234893799,-0.1789185106754303,0.4743013381958008,0.5401201248168945,-0.000597974518314,1,1,0,0,0,0,0,0,1,127.27,31.39
34.35,0.4621018767356872,0.3798414468765259,-0.0150661412626504,0.4431687891483307,0.4395408928394317,-0.0589692816138267,0.4201086461544037,0.4850820899009704,-0.1800519078969955,0.4742964208126068,0.5400272011756897,0.0007287540356628,1,1,0,0,0,0,0,1,0,122.67,36.23
34.37,0.4619554579257965,0.3797610402107239,-0.0201919600367546,0.4432083964347839,0.4391470551490783,-0.0612904801964759,0.4201601147651672,0.4852576851844787,-0.1806928366422653,0.4742965698242187,0.5370141863822937,0.0013820435851812,1,1,0,0,0,0,1,0,0,123.09,39.11
34.38,0.4618479311466217,0.3796667754650116,-0.018701784312725,0.4432050287723541,0.4389603435993194,-0.0588388331234455,0.4201650023460388,0.4854399263858795,-0.1741093695163726,0.4741714596748352,0.5369901657104492,0.0021132114343345,1,1,0,0,0,0,0,0,1,108.75,34.86
34.4,0.4614011347293854,0.3794891834259033,-0.0187267269939184,0.4431325495243072,0.438818484544754,-0.0607707388699054,0.4201219081878662,0.4860703349113464,-0.1758846640586853,0.4737529158592224,0.536707878112793,0.0031420025043189,1,1,0,0,0,0,0,1,0,108.69,38.75
34.42,0.4611375331878662,0.3793338239192962,-0.018878448754549,0.4430943131446838,0.4386002719402313,-0.0617768988013267,0.4201099276542663,0.4862207770347595,-0.1760425120592117,0.473496526479721,0.5365402698516846,0.0035911314189434,1,1,0,0,0,0,1,0,0,106.51,38.32
34.43,0.4607324600219726,0.3775123655796051,-0.0261626932770013,0.4429144859313965,0.4383356273174286,-0.0640042349696159,0.4200987815856933,0.4862857460975647,-0.1777634918689727,0.4727690815925598,0.5349633693695068,0.0037499282043427,1,1,0,0,0,0,0,0,1,94.75,40.88
34.45,0.4604392051696777,0.376415342092514,-0.0308827869594097,0.4427588582038879,0.4379860460758209,-0.0751053541898727,0.4200246334075928,0.4863400459289551,-0.1993388831615448,0.4719219803810119,0.5347682237625122,0.0037923487834632,1,1,0,0,0,0,0,1,0,95.39,41.81
34.47,0.4594076573848724,0.3747435212135315,-0.0410890690982341,0.4426999986171722,0.4372047781944275,-0.0789190381765365,0.4200049340724945,0.4865500628948211,-0.1969304084777832,0.4711314737796783,0.5348256230354309,0.0037353816442191,1,1,0,0,0,0,1,0,0,98.86,55.08
34.48,0.4587900638580322,0.3738065361976623,-0.0334854908287525,0.4426963329315185,0.4363563656806946,-0.0630025193095207,0.4202322363853454,0.4864503741264343,-0.1713471114635467,0.4701518416404724,0.5348803400993347,0.0034300494007766,1,1,0,0,0,0,0,0,1,84.29,49.49
34.5,0.4571916460990906,0.3732830882072449,-0.0329449065029621,0.4402876794338226,0.4427154064178467,-0.054072517901659,0.4194158911705017,0.4899596869945526,-0.1551129668951034,0.468716561794281,0.5343238115310669,0.0023081426043063,1,1,0,0,0,0,0,1,0,90.2,71.27
34.52,0.4564220905303955,0.3731435239315033,-0.0302672237157821,0.4389803409576416,0.4460199475288391,-0.0559742636978626,0.4189180731773376,0.4920064806938171,-0.159881979227066,0.4672558307647705,0.5348411798477173,0.0011529617477208,1,1,0,0,0,0,1,0,0,93.17,75.79
34.53,0.4556430876255035,0.3733924925327301,-0.0486360341310501,0.4376140236854553,0.4531697928905487,-0.0688207522034645,0.4184207022190094,0.4941636919975281,-0.1657647788524627,0.4659248292446136,0.5326118469238281,-0.0016736772377043,1,1,0,0,0,0,0,0,1,105.5,91.46
34.55,0.4552183747291565,0.3734093010425567,-0.0567863807082176,0.4365683197975158,0.4553976655006408,-0.0805001929402351,0.4174321293830871,0.497166097164154,-0.1854011714458465,0.4655069410800934,0.5334011912345886,-0.0016813386464491,1,1,0,0,0,0,0,1,0,105.27,89.19
34.57,0.4546924233436584,0.3778409659862518,-0.0704820677638053,0.4351931512355804,0.4608181715011596,-0.0909979715943336,0.4166152477264404,0.5005212426185608,-0.1911391019821167,0.4650341868400574,0.5352209210395813,-0.0024242177605628,1,1,0,0,0,0,1,0,0,110.19,92.69
34.58,0.4544164538383484,0.3797773718833923,-0.0859207808971405,0.4344682693481445,0.4625166654586792,-0.1113531589508056,0.4161790907382965,0.5007997751235962,-0.2229862213134765,0.4651327729225158,0.5368025898933411,-0.0030224102083593,1,1,0,0,0,0,0,0,1,103.6,94.45
34.6,0.4542663097381592,0.3877874910831451,-0.0722281411290168,0.4340552687644958,0.4697136282920837,-0.0991303846240043,0.4157401621341705,0.5026223659515381,-0.2058738023042678,0.4644494950771332,0.5414242148399353,-0.0035568377934396,1,1,0,0,0,0,0,1,0,79.95,101.48
34.62,0.4542566239833832,0.3906096220016479,-0.0893667787313461,0.4340425431728363,0.4718143343925476,-0.1181215867400169,0.4155464172363281,0.5034158825874329,-0.2279394567012787,0.463853657245636,0.5438286066055298,-0.0039333989843726,1,1,0,0,0,0,1,0,0,66.08,87.21
34.63,0.4541583061218261,0.3966689109802246,-0.0869224518537521,0.4348889887332916,0.4810304939746856,-0.1202455013990402,0.4163117408752441,0.5054938197135925,-0.2556620240211487,0.4616645872592926,0.5534156560897827,-0.005270070862025,1,1,0,0,0,0,0,0,1,46.96,65.59
34.65,0.4541640877723694,0.3983607888221741,-0.1215191632509231,0.4350163042545318,0.4841903746128082,-0.1603845655918121,0.4163810312747955,0.5066021680831909,-0.305875301361084,0.461202323436737,0.5530188083648682,-0.0056424378417432,1,1,0,0,0,0,0,1,0,47.37,68.99
34.67,0.4539806246757507,0.4062448740005493,-0.1165127903223037,0.4360218942165375,0.499293178319931,-0.1558722406625747,0.4168238639831543,0.5081977248191833,-0.2988626062870025,0.4596885144710541,0.5591983795166016,-0.0079979486763477,1,1,0,0,0,0,1,0,0,38.77,55.52
34.68,0.4538595080375671,0.4096713960170746,-0.1311863958835601,0.4367524683475494,0.5025899410247803,-0.1709957867860794,0.4175476431846618,0.5109958052635193,-0.3104833662509918,0.4601912498474121,0.5609217286109924,-0.0092235123738646,1,1,0,0,0,0,0,0,1,36.44,52.83
34.7,0.4530292153358459,0.4201654195785522,-0.1226917058229446,0.4376208186149597,0.5233469605445862,-0.1468019187450409,0.4175826013088226,0.5186265110969543,-0.2466338127851486,0.4597944319248199,0.5630025267601013,-0.0087804235517978,1,1,0,0,0,0,0,1,0,37.18,56.09
34.72,0.4523238241672516,0.4311018288135528,-0.1125046610832214,0.4382850229740143,0.5325292944908142,-0.1294588297605514,0.4179309904575348,0.5210875868797302,-0.2226533442735672,0.4597375988960266,0.5707484483718872,-0.0083902133628726,1,1,0,0,0,0,1,0,0,40.94,59.03
34.73,0.4523653388023376,0.4310941100120544,-0.1203902140259742,0.4383920729160309,0.5340976715087891,-0.1468765884637832,0.4179306626319885,0.5210016369819641,-0.2565134167671203,0.4599558711051941,0.5754141211509705,-0.0083011537790298,1,1,0,0,0,0,0,0,1,38.62,53.14
34.75,0.4524237513542175,0.4371375143527984,-0.1187954694032669,0.4384485185146332,0.5389677882194519,-0.1452394127845764,0.4179842472076416,0.5246156454086304,-0.2543166279792785,0.4604806303977966,0.5776418447494507,-0.0077425306662917,1,1,0,0,0,0,0,1,0,39.55,52.67
34.77,0.4524683058261871,0.4391223490238189,-0.13678839802742,0.4390977025032043,0.5399612188339233,-0.1678120046854019,0.4184409976005554,0.5246961116790771,-0.2802214920520782,0.461337149143219,0.5794728398323059,-0.0075555169023573,1,1,0,0,0,0,1,0,0,36.91,49.26
34.78,0.4525412917137146,0.4424040913581848,-0.1511153876781463,0.4394408762454986,0.540601372718811,-0.196632519364357,0.419125884771347,0.5265177488327026,-0.3271712958812713,0.4628252387046814,0.581038773059845,-0.0068736672401428,1,1,0,0,0,0,0,0,1,38.07,52.66
34.8,0.4525753557682037,0.4436388313770294,-0.1559515446424484,0.4394198358058929,0.5426193475723267,-0.2079376280307769,0.4191247820854187,0.527350127696991,-0.3491206765174866,0.46291184425354,0.5817736983299255,-0.0062554972246289,1,1,0,0,0,0,0,1,0,40.51,51.21
34.82,0.4527021050453186,0.4441269040107727,-0.1424058377742767,0.4393979012966156,0.5402008295059204,-0.1801966726779937,0.4198756217956543,0.5274817943572998,-0.3055465519428253,0.4641226232051849,0.5832397937774658,-0.0037865829654037,1,1,0,0,0,0,1,0,0,39.42,47.39
34.83,0.4528064727783203,0.4440306723117828,-0.1350164413452148,0.4393849372863769,0.5409794449806213,-0.1806050240993499,0.4200592935085296,0.5280112624168396,-0.3121414184570312,0.4646872878074646,0.5828220248222351,-0.0025437991134822,1,1,0,0,0,0,0,0,1,41.51,46.54
34.85,0.4532420635223388,0.442841500043869,-0.1320223063230514,0.4394330382347107,0.5392538905143738,-0.1796895414590835,0.4199670255184173,0.5272998213768005,-0.3166885077953338,0.4647594392299652,0.582877516746521,-0.000529286568053,1,1,0,0,0,0,0,1,0,46.43,55.27
34.87,0.4535958766937256,0.4422953426837921,-0.1311758011579513,0.4396048486232757,0.538148820400238,-0.1808333396911621,0.4199402928352356,0.5269144773483276,-0.3200381398200989,0.4650448262691498,0.5828434228897095,0.0006126638618297,1,1,0,0,0,0,1,0,0,48.94,52.61
34.88,0.4537573456764221,0.441051185131073,-0.1450518667697906,0.4397689402103424,0.537279486656189,-0.2032400071620941,0.4198151528835296,0.5266593098640442,-0.3515699505805969,0.4650515913963318,0.5822028517723083,0.0001769914815668,1,1,0,0,0,0,0,0,1,60.38,49.69
34.9,0.4538323879241943,0.4402521848678589,-0.14756540954113,0.4399584829807281,0.5368943214416504,-0.2061741650104522,0.4198146760463714,0.5263910293579102,-0.3559457063674927,0.465015560388565,0.5818063616752625,-6.716865755151957e-05,1,1,0,0,0,0,0,1,0,57.16,44.38
34.92,0.454240083694458,0.4342942237854004,-0.1031736880540847,0.4401833415031433,0.532016932964325,-0.1450371444225311,0.4197031855583191,0.5262956619262695,-0.2659549117088318,0.4653612077236175,0.5750964283943176,-0.0009591343114152,1,1,0,0,0,0,1,0,0,83.85,50.17
34.93,0.45447438955307,0.4318374693393707,-0.08978321403265,0.4401853680610657,0.5295611619949341,-0.1302337944507599,0.4191560745239258,0.5261572599411011,-0.252284824848175,0.4653902053833008,0.5717214941978455,-0.0008804306271485,1,1,0,0,0,0,0,0,1,80.86,49.85
34.95,0.4548006951808929,0.4240843057632446,-0.080843798816204,0.4401800632476806,0.5194661617279053,-0.115811251103878,0.4186685085296631,0.5226486325263977,-0.2303485870361328,0.4656181335449219,0.5684465169906616,-0.0010952841257676,1,1,0,0,0,0,0,1,0,102.79,53.34
34.97,0.4551469683647156,0.4211002290248871,-0.0767093747854232,0.4401775896549225,0.5153138637542725,-0.1116153597831726,0.4184494614601135,0.5219520330429077,-0.2242781668901443,0.4660316109657287,0.5662600994110107,-0.0015700219664722,1,1,0,0,0,0,1,0,0,108.05,55.28
34.98,0.4554201662540436,0.4135502278804779,-0.0673930346965789,0.4401805996894836,0.5033597946166992,-0.0994730591773986,0.4186088144779205,0.5197616219520569,-0.2038066089153289,0.4662886559963226,0.5622131824493408,-0.0021757285576313,1,1,0,0,0,0,0,0,1,107.47,48.04
35.0,0.4557495713233948,0.4103889763355255,-0.0771281421184539,0.4401119351387024,0.5014539957046509,-0.1107975468039512,0.4186336994171142,0.5180903673171997,-0.2153489142656326,0.4662625193595886,0.5593317747116089,-0.0026288588996976,1,1,0,0,0,0,0,1,0,116.58,50.65
35.02,0.4564709663391113,0.4023251533508301,-0.0781535431742668,0.4402197897434234,0.4906661510467529,-0.1148256883025169,0.4195114970207214,0.513135552406311,-0.2232947051525116,0.4666959345340729,0.5527874231338501,-0.0026930791791528,1,1,0,0,0,0,1,0,0,111.82,40.21
35.03,0.4567615985870361,0.4004665017127991,-0.0830366164445877,0.4401993751525879,0.4900741577148437,-0.1201497092843055,0.4196386337280273,0.5108524560928345,-0.2344589978456497,0.4669684469699859,0.5510076880455017,-0.0032686572521924,1,1,0,0,0,0,0,0,1,110.02,38.43
35.05,0.4577075839042663,0.3917211294174194,-0.0755159631371498,0.4402219653129577,0.4763810038566589,-0.1134258136153221,0.4191668629646301,0.5071572065353394,-0.2257695198059082,0.4676928520202636,0.5465222597122192,-0.0032476081978529,1,1,0,0,0,0,0,1,0,131.5,40.57
35.07,0.4579907059669494,0.390961080789566,-0.0599970631301403,0.4399820864200592,0.4761040508747101,-0.093251422047615,0.4190072119235992,0.5049123167991638,-0.1971825361251831,0.4689773917198181,0.546091616153717,-0.0028568999841809,1,1,0,0,0,0,1,0,0,123.47,38.93
35.09,0.4590572714805603,0.3800458610057831,-0.0534740760922431,0.4408502578735351,0.4603889882564544,-0.0917275175452232,0.4193423688411712,0.5001948475837708,-0.1988997012376785,0.46957927942276,0.5432928204536438,-0.0025164410471916,1,1,0,0,0,0,0,0,1,131.72,40.9
35.1,0.4595494270324707,0.3797335028648376,-0.0484027378261089,0.4420557022094726,0.456179141998291,-0.0854427739977836,0.4208411574363708,0.4981414079666137,-0.1938133090734481,0.4706631302833557,0.540807843208313,-0.0015834026271477,1,1,0,0,0,0,0,1,0,133.9,41.9
35.12,0.4599698185920715,0.3734488487243652,-0.0513450391590595,0.4421787858009338,0.4503348767757416,-0.08923951536417,0.420787513256073,0.4952781796455383,-0.2020010203123092,0.4709450304508209,0.5382461547851562,-0.0002187580394092,1,1,0,0,0,0,1,0,0,143.5,45.91
35.14,0.4602364599704742,0.3733131885528564,-0.0434004664421081,0.4422478079795837,0.4490714073181152,-0.0888240858912468,0.4207898676395416,0.4951018393039703,-0.2083582133054733,0.4712716937065124,0.5385378003120422,0.0024559376761317,1,1,0,0,0,0,0,0,1,141.25,44.66
35.15,0.460782378911972,0.3678139150142669,-0.0386760011315345,0.4423156380653381,0.4447962045669555,-0.0785305798053741,0.4206996858119964,0.4929443299770355,-0.206472247838974,0.4725151062011719,0.5370339155197144,0.0054203546606004,1,1,0,0,0,0,0,1,0,146.08,42.83
35.17,0.461099773645401,0.3669075071811676,-0.0358319357037544,0.4423700273036957,0.4424127340316772,-0.070114865899086,0.4205125272274017,0.4923734068870544,-0.1895543783903122,0.4728128015995025,0.5361802577972412,0.005195528268814,1,1,0,0,0,0,1,0,0,149.03,44.97
35.19,0.461197942495346,0.364657461643219,-0.0378174856305122,0.4422100186347961,0.4418209195137024,-0.0789684206247329,0.4196832776069641,0.4909155964851379,-0.223355084657669,0.4735344350337982,0.5369537472724915,0.0045873755589127,1,1,0,0,0,0,0,0,1,150.15,50.5
35.2,0.4612899422645569,0.3641674816608429,-0.0251659415662288,0.4420157074928283,0.4424748718738556,-0.0595925338566303,0.4191038608551025,0.4905108213424682,-0.1930457949638366,0.4740068316459656,0.5359196662902832,0.005265618674457,1,1,0,0,0,0,0,1,0,151.29,46.01
35.22,0.4618028104305267,0.3632782101631164,-0.0312156528234481,0.4420028328895569,0.4386957883834839,-0.0688796639442443,0.4191021025180816,0.4877480864524841,-0.2432619631290435,0.474503219127655,0.5367535948753357,0.0058295354247093,1,1,0,0,0,0,1,0,0,150.02,44.93
35.24,0.4619870185852051,0.363261342048645,-0.029596135020256,0.4419061541557312,0.4375787377357483,-0.0731226950883865,0.4188127517700195,0.4872602224349975,-0.2347333878278732,0.4743954539299011,0.5372822880744934,0.0055696368217468,1,1,0,0,0,0,0,0,1,148.46,45.6
35.25,0.4622149467468261,0.36443892121315,-0.012954594567418,0.4418886303901672,0.4364853799343109,-0.0703600049018859,0.4187305867671966,0.4869019091129303,-0.2303847968578338,0.4742937982082367,0.5375904440879822,0.0052804215811192,1,1,0,0,0,0,0,1,0,152.81,48.56
35.27,0.462430328130722,0.3649853467941284,-0.0034113391302525,0.4418778419494629,0.4351931810379028,-0.0601093769073486,0.4186429381370544,0.4862560629844665,-0.2105552405118942,0.4742522835731506,0.5378857254981995,0.0053275385871529,1,1,0,0,0,0,1,0,0,150.39,55.29
35.29,0.4629011154174804,0.365742027759552,-0.006393579300493,0.4419236183166504,0.433697372674942,-0.0603796020150184,0.4186456203460693,0.4852646291255951,-0.1985926181077957,0.4742473065853119,0.5378395318984985,0.0051877363584935,1,1,0,0,0,0,0,0,1,145.56,47.01
35.3,0.4629885554313659,0.3661986589431762,-0.0089285485446453,0.4419160783290863,0.4339293241500854,-0.0633216872811317,0.4186489582061767,0.4849297702312469,-0.2030718326568603,0.4742229878902435,0.5378903746604919,0.0050935805775225,1,1,0,0,0,0,0,1,0,145.83,41.62
35.32,0.4634167551994324,0.3669952750205993,-0.0134344948455691,0.4419035017490387,0.435239315032959,-0.0697413757443428,0.4186604022979736,0.4852609038352966,-0.2205767929553985,0.4745234549045563,0.5380088686943054,0.0042955125682055,1,1,0,0,0,0,1,0,0,144.39,41.6
35.34,0.4636890888214111,0.3676950633525848,-0.0253815315663814,0.4417878091335296,0.4360897839069366,-0.0844359844923019,0.4186324179172516,0.4854342639446258,-0.2368133068084716,0.4746302962303161,0.538250207901001,0.0007883012294769,1,1,0,0,0,0,0,0,1,142.27,40.99
35.35,0.463829904794693,0.3705573081970215,-0.0216020476073026,0.441781610250473,0.436438500881195,-0.0712808594107627,0.4185374677181244,0.4855789542198181,-0.2033551931381225,0.4747577309608459,0.5383718609809875,0.0008163697202689,1,1,0,0,0,0,0,1,0,139.41,39.37
35.37,0.4638863503932953,0.3723136782646179,-0.0156832598149776,0.4417372643947601,0.4371435344219208,-0.0640953630208969,0.4184317588806152,0.4857303202152252,-0.1956762373447418,0.474824994802475,0.5386604070663452,0.0008420079830102,1,1,0,0,0,0,1,0,0,136.35,35.41
35.39,0.4638691544532776,0.3742102384567261,-0.0103821689262986,0.4417369365692138,0.4400442242622375,-0.055217444896698,0.4184366762638092,0.4882375597953796,-0.1833090931177139,0.4750467836856842,0.5390037894248962,0.0007640466210432,1,1,0,0,0,0,0,0,1,134.7,36.56
35.4,0.4638612866401672,0.375139057636261,-0.010203531011939,0.4417369961738586,0.441793143749237,-0.0548985973000526,0.4184358716011047,0.4889963269233703,-0.1828649044036865,0.4750406742095947,0.5393329858779907,0.0004019458719994,1,1,0,0,0,0,0,1,0,134.21,36.95
35.42,0.4638544619083404,0.3756875395774841,-0.011752238497138,0.4417576789855957,0.4422275125980377,-0.0583464615046978,0.4185095727443695,0.4889801442623138,-0.1846853196620941,0.4750230312347412,0.5394936203956604,-0.0006707092979922,1,1,0,0,0,0,1,0,0,133.49,38.15
35.44,0.4638494849205017,0.3760571777820587,-0.0118786785751581,0.4417765140533447,0.4425203502178192,-0.060051966458559,0.418570339679718,0.4889182150363922,-0.18565434217453,0.4749742448329925,0.5395482182502747,-0.0015388445463031,1,1,0,0,0,0,0,0,1,133.76,38.91
35.45,0.4637897610664367,0.3762398064136505,-0.0120611516758799,0.4417889714241028,0.4417258501052856,-0.0599228218197822,0.4184997081756592,0.4889101684093475,-0.1804478466510772,0.4749774038791656,0.540985643863678,-0.0012991027906537,1,1,0,0,0,0,0,1,0,130.02,39.66
35.47,0.4637196063995361,0.3763314485549927,-0.0126858428120613,0.4417945742607116,0.4412907361984253,-0.0600010380148887,0.4185000360012054,0.4888526201248169,-0.1805283278226852,0.4749704301357269,0.5422399044036865,-0.0008240499300882,1,1,0,0,0,0,1,0,0,129.84,39.71
35.49,0.4633588790893554,0.376309335231781,-0.0232719480991363,0.4416223168373108,0.4413163959980011,-0.0609285905957222,0.4183808863162994,0.4888721108436584,-0.1792618930339813,0.4750887751579284,0.541948676109314,0.0027923858724534,1,1,0,0,0,0,0,0,1,129.53,41.38
35.5,0.4631372988224029,0.3762944042682647,-0.0273349694907665,0.44154754281044,0.4413242638111114,-0.0620086006820201,0.4183583259582519,0.4888751208782196,-0.1790592521429062,0.4752085208892822,0.5415512919425964,0.0045166164636611,1,1,0,0,0,0,0,1,0,128.37,39.02
35.52,0.4630607962608337,0.3754213154315948,-0.0274283550679683,0.4416394233703613,0.441275030374527,-0.0645561218261718,0.4182519912719726,0.489040195941925,-0.1809004247188568,0.4751845002174377,0.5415379405021667,0.0058013298548758,1,1,0,0,0,0,1,0,0,125.89,39.94
35.54,0.4630378782749176,0.3746847510337829,-0.0273078419268131,0.4418891966342926,0.4410029649734497,-0.0645560473203659,0.4182491898536682,0.489145815372467,-0.1793002784252166,0.4751579165458679,0.5414996147155762,0.006679059471935,1,1,0,0,0,0,0,0,1,124.45,40.09
35.55,0.4621379971504211,0.3734960854053497,-0.0301449801772832,0.4417972564697265,0.4414280652999878,-0.0672049596905708,0.4182464480400085,0.489277720451355,-0.1801528334617614,0.474450021982193,0.5402281284332275,0.0085242548957467,1,1,0,0,0,0,0,1,0,125.84,42.59
35.57,0.4616014361381531,0.3729450106620788,-0.0324221923947334,0.4417993128299713,0.4415034353733063,-0.0721077769994735,0.4182600378990173,0.4893529117107391,-0.1919374763965606,0.4739992618560791,0.5387545228004456,0.0088359918445348,1,1,0,0,0,0,1,0,0,111.9,39.16
35.59,0.4606631696224212,0.3708320558071136,-0.0431860759854316,0.4417505264282226,0.4404050707817077,-0.0773133859038353,0.4183704853057861,0.4891894459724426,-0.192715510725975,0.4737536311149597,0.5312326550483704,0.0084506338462233,1,1,0,0,0,0,0,0,1,113.98,42.02
35.6,0.4601848721504211,0.3698779940605163,-0.0394242517650127,0.4413197636604309,0.4401817321777344,-0.0717187449336052,0.418052613735199,0.4891656637191772,-0.1761243194341659,0.4736598432064056,0.5317012071609497,0.0073504662141203,1,1,0,0,0,0,0,1,0,107.2,39.82
35.62,0.4596803784370422,0.3687120974063873,-0.0373987257480621,0.4413174092769623,0.4388675689697265,-0.0681000500917434,0.4182075560092926,0.488786369562149,-0.1762316524982452,0.47293820977211,0.5299275517463684,0.0056032827123999,1,1,0,0,0,0,1,0,0,98.59,42.68
35.64,0.4594384133815765,0.3676135540008545,-0.0322198048233985,0.4414078295230865,0.4370785653591156,-0.0616088807582855,0.4183831810951233,0.4882648587226867,-0.1682559847831726,0.4725316166877746,0.5302323698997498,0.0029306237120181,1,1,0,0,0,0,0,0,1,104.79,46.86
35.65,0.4588676393032074,0.3673676252365112,-0.0267998836934566,0.4413723051548004,0.4383896589279175,-0.0524187907576561,0.4183821082115173,0.4887624979019165,-0.1557192504405975,0.4705919623374939,0.5307062268257141,0.0014926737640053,1,1,0,0,0,0,0,1,0,91.74,48.19
35.67,0.4584949016571045,0.3672998547554016,-0.0242404267191886,0.4413332939147949,0.4394207000732422,-0.0527112558484077,0.4183309674263,0.4891881346702575,-0.161940112709999,0.4696164131164551,0.5314204096794128,0.0002039027895079,1,1,0,0,0,0,1,0,0,90.76,48.13
35.69,0.4577314853668213,0.368813544511795,-0.0264185313135385,0.4400201737880707,0.44818314909935,-0.0567616298794746,0.4176928400993347,0.4925248324871063,-0.1667067557573318,0.4681774079799652,0.5353235602378845,-0.0020800810307264,1,1,0,0,0,0,0,0,1,84.26,56.55
35.7,0.4573577344417572,0.3698253631591797,-0.0388074293732643,0.4394830167293548,0.4504897594451904,-0.0677814036607742,0.4172121584415436,0.4949556589126587,-0.1738322079181671,0.4674971997737884,0.539036750793457,-0.0022628200240433,1,1,0,0,0,0,0,1,0,110.28,75.61
35.72,0.456860601902008,0.3754454255104065,-0.059156846255064,0.4388493001461029,0.4592858552932739,-0.0888829454779625,0.4169310927391052,0.498742938041687,-0.2067585438489914,0.4659851193428039,0.5423799157142639,-0.0057521173730492,1,1,0,0,0,0,1,0,0,112.48,90.05
35.74,0.4566288590431213,0.3780154287815094,-0.0836411565542221,0.4384921193122864,0.4626384377479553,-0.1144521608948707,0.416069358587265,0.5020005702972412,-0.2441313564777374,0.4646516740322113,0.5425713062286377,-0.0094493897631764,1,1,0,0,0,0,0,0,1,105.72,86.66
35.75,0.4562600255012512,0.3860605359077453,-0.0852672085165977,0.4385566115379333,0.4749331474304199,-0.1139039024710655,0.415741354227066,0.5047913789749146,-0.2511008381843567,0.4639602601528168,0.5485484600067139,-0.0088950563222169,1,1,0,0,0,0,0,1,0,124.15,77.7
35.77,0.4560605585575104,0.388422429561615,-0.081597164273262,0.4386027455329895,0.4743135273456573,-0.1069670692086219,0.4157788753509521,0.5049481987953186,-0.2333420068025589,0.4644552767276764,0.548163115978241,-0.0081671010702848,1,1,0,0,0,0,1,0,0,111.58,88.55
35.79,0.4557766318321228,0.3955775499343872,-0.0919121354818344,0.4386404454708099,0.4835523962974548,-0.1178930178284645,0.4157796800136566,0.5077399015426636,-0.2440110743045807,0.4640045762062073,0.5523756742477417,-0.0073558301664888,1,1,0,0,0,0,0,0,1,107.43,94.72
